114.1875119,22.3126422
114.1875119,22.3128506
114.1875012,22.3129995
114.1874905,22.313198
114.1874905,22.3133668
114.1874905,22.3135454
114.1874798,22.3137241
114.1874798,22.3139424
114.1875119,22.314131
114.1875978,22.3142998
114.1876943,22.3144089
114.1878875,22.3145876
114.1879518,22.3146868
114.1881128,22.3148754
114.188263,22.3148754
114.1884024,22.3148357
114.1886063,22.3147563
114.1887565,22.3146769
114.1889174,22.3146174
114.1890676,22.3147662
114.1890891,22.3148854
114.1890328,22.3149052
114.1889952,22.3149176
114.1889469,22.3149325
114.1888933,22.3149573
114.188955,22.3149846
114.1889791,22.3149747
114.1890274,22.3149499
114.1890971,22.3149226
114.189132,22.3149176
114.1891642,22.3149573
114.1892044,22.3150318
114.1891105,22.3150739
114.1890435,22.3151136
114.1889442,22.3151682
114.188837,22.3152154
114.1887779,22.3152377
114.1887055,22.3152799
114.1886063,22.3153593
114.1885312,22.3153891
114.1884614,22.3154089
114.1883354,22.3154858
114.1882951,22.3155305
114.1882951,22.3155652
114.1883112,22.3156099
114.1883327,22.3156446
114.1883461,22.3156819
114.188381,22.315724
114.1883863,22.3157637
114.1884293,22.3158134
114.1884427,22.3158605
114.1884802,22.3159101
114.1885151,22.3159995
114.1885339,22.3160441
114.1885768,22.316126
114.1885902,22.3161732
114.188609,22.3162054
114.1886385,22.3162426
114.1886948,22.3162377
